genes	brain	SP
L2hgdh	0.113222205435107	0.141601660188543
L3hypdh	0.0611041996642208	0.0758333743980852
L3mbtl1	0.198009751565072	0.304195419129161
L3mbtl2	0.118140798854312	0.127295196738542
L3mbtl3	0.253575538051218	0.252257752683939
L3mbtl4	0.235875438721496	0.254839295336191
Lactb	0.125475493245934	0.146737414310811
Lactb2	0.12127227239196	0.112089000660808
Lactbl1	0.0136197886746149	0.00961538461538462
Lad1	0.0195938886003464	0.0360794855149513
Lag3	0.0359148761941825	0.0347769473873081
Lage3	0.0596030016277369	0.0718254691480338
Lama1	0.0985951187552597	0.175445437280007
Lama2	0.145782422834717	0.136628436171793
Lama3	0.118311879074249	0.148444970053597
Lama4	0.147498753198871	0.141710906378167
Lama5	0.0638809723142025	0.0593122340656691
Lamb1	0.174373388049108	0.144845978324463
Lamb2	0.0578389366302971	0.0519967602570783
Lamb3	0.0218921603883323	0.0158658384210047
Lamc1	0.273979417659433	0.284971542679551
Lamc2	0.0575419147941308	0.0449660707680158
Lamc3	0.0585894121340408	0.0430474176567257
Lamp1	0.141958337509683	0.138071223307122
Lamp2	0.210514001973773	0.249180704180743
Lamp3	0.0152910718048417	0.0204006120275414
Lamp5	0.0626718253045601	0.153092939421807
Lamtor1	0.0710941298852085	0.0758219783829102
Lamtor2	0.0617725169803374	0.0782506221830608
Lamtor3	0.119698346524668	0.140596733043144
Lamtor4	0.0602820237694611	0.0814007473615642
Lamtor5	0.0801971040177337	0.0771340327319366
Lancl1	0.190162834988848	0.213193054828993
Lancl2	0.140725766594805	0.13425078741422
Lancl3	0.117552355238981	0.0965577941819475
Lap3	0.0823844697797552	0.104731553605186
Laptm4a	0.161398939554451	0.149732986088823
Laptm4b	0.100594291277338	0.179975203575204
Laptm5	0.0393295988533658	0.0290498300550786
Larp1	0.290084997061731	0.303272257268889
Larp1b	0.245423510492145	0.306663274474706
Larp4	0.21227209166136	0.245591948642979
Larp4b	0.356749812182333	0.387825989544049
Larp6	0.110338084332232	0.15312527782025
Lars	0.254227374319771	0.263942036398651
Lars2	0.400742930446053	0.481972136468148
Las1l	0.205476973422565	0.267576897912311
Lasp1	0.184582588651217	0.172279825177561
Lat	0.0348243884124083	0.0320168524144508
Lat2	0.0679402979687285	0.0691396509192165
Lats1	0.215644050458144	0.228680440459188
Lats2	0.127514997055695	0.123579344008494
Lax1	0.0263541323688792	0.0273748507456868
Layn	0.0654007241043396	0.0446712455655236
Lbh	0.114115207169677	0.130876567030568
Lbp	0.0274995969375048	0.0314878776113213
Lbr	0.159223647013234	0.177085528743211
Lbx1	0.00589709711163649	0.0265250636511369
Lbx2	0.00340465113863222	0.00961538461538462
Lca5	0.223457345512052	0.192359096673885
Lca5l	0.0894818469959985	0.0964468337786051
Lcat	0.044693937833241	0.0421392898653064
Lck	0.0321656055970228	0.0347769473873081
Lclat1	0.255721605159489	0.284673309847931
Lcmt1	0.174682025974159	0.199217061691005
Lcmt2	0.0433746273094669	0.0545467719955912
Lcn10	0.00340465113863222	NA
Lcn2	0.00340465113863222	NA
Lcn8	0.00589709711163649	NA
Lcorl	0.392241690605704	0.410336623173874
Lcp1	0.0714182687664392	0.109915232957699
Lcp2	0.0640367961469213	0.0523873194968875
Lct	0.0409105037381054	0.0343422357710366
Lctl	0.0140390382081975	0.0204006120275414
Ldb1	0.16317118593266	0.164454810902192
Ldb2	0.401607497337491	0.44300417357114
Ldb3	0.0588691261956361	0.0949803175300908
Ldha	0.0955906321359339	0.0836203084754663
Ldhb	0.12789621120997	0.173452858853176
Ldhc	0.0180185403202858	0.0179908167467476
Ldhd	0.0329113519869102	0.0444390997808267
Ldlr	0.189868321550142	0.222812964889989
Ldlrad1	0.0233668206294833	0.0192334367747743
Ldlrad3	0.298959032337753	0.299260439961582
Ldlrad4	0.563736316416024	0.479634645600115
Ldlrap1	0.0614928586002561	0.0989079474601034
Ldoc1	0.00589709711163649	NA
Ldoc1l	0.0361014039804623	0.0362840710687158
Leap2	0.00340465113863222	NA
Lef1	0.142714981814426	0.067556075763589
Lekr1	0.244923666414841	0.32910707059686
Lemd1	0.163327909382668	0.138558393800976
Lemd2	0.133137844460839	0.144663114819314
Lemd3	0.276536100625786	0.300610924547035
Leng1	0.0550399766162498	0.0609924168043111
Leng8	0.32210096684328	0.353606114448406
Leng9	0.0223580863873847	0.0319053755514668
Leo1	0.128659848254264	0.14157917563988
Lep	0.00481493172198371	NA
Lepr	0.0949499975234614	0.109761044682993
Leprot	0.0860221635824491	0.0852442234732046
Leprotl1	0.115081527200427	0.109700056842021
Letm1	0.162773878720429	0.190052132834192
Letm2	0.153417658461959	0.185123623690874
Letmd1	0.130825903150084	0.151385831969762
Lfng	0.0627131548019327	0.0619287426329937
Lgals1	0.0236085911512667	0.028856827723983
Lgals12	0.0175193720496852	0.0235582318451527
Lgals2	0.0096301983433204	0.00961538461538462
Lgals3	0.0260524390912097	0.0152043123112404
Lgals3bp	0.0289118885798659	0.0322901899592945
Lgals4	0.0356514157046085	0.037264349382002
Lgals8	0.144767395589966	0.212141394676326
Lgi1	0.243311660154322	0.276050859804207
Lgi2	0.101671248211116	0.147915429698687
Lgi3	0.09092128059449	0.215014259658268
Lgi4	0.0492349188294079	0.0630828145057555
Lgmn	0.159048437560917	0.230546777502822
Lgr4	0.244630959790463	0.304321090160433
Lgr5	0.148592968318726	0.225692780956326
Lgr6	0.0964585480526765	0.0918701847962926
Lgsn	0.00833989972832039	0.00961538461538462
Lhfp	0.416272697748059	0.273443283389763
Lhfpl1	0.0156038804096498	0.0277666390765137
Lhfpl2	0.166661683801149	0.177641812056406
Lhfpl4	0.218032417650573	0.247005199002032
Lhfpl5	0.0313379856482819	0.0469634351436694
Lhpp	0.150780037471906	0.144959399484925
Lhx1	0.0905411809983418	0.100451418896597
Lhx2	0.145106847763845	0.0287419934161836
Lhx3	0.0117948094994174	0.0207465573376499
Lhx4	0.00923920925525629	0.0421506240439581
Lhx5	0.0418389224505294	0.0757122363662708
Lhx6	0.0842913720543632	0.00961538461538462
Lhx8	0.0187491188670472	0.00679894651686529
Lhx9	0.0905721004260392	0.0350606823013928
Lias	0.154258493428731	0.167660467323648
Lif	0.00643428176131635	0.0117766652020204
Lifr	0.198664018643959	0.229556734506948
Lig1	0.119923346764899	0.198677850277325
Lig3	0.135222193756067	0.140182897235901
Lig4	0.0423862587409203	0.0501428512499256
Lima1	0.180702756137744	0.263943996402102
Limch1	0.486040544160024	0.621320413165939
Limd1	0.123579853281642	0.149138446909056
Limd2	0.0449866831707453	0.0404685177714069
Limk1	0.192052215519422	0.272390589464392
Limk2	0.226989957597664	0.263974271328332
Lims2	0.0437844902459097	0.0686260374096878
Lin28a	0.00982879901644583	0.0117766652020204
Lin28b	0.16297945985358	0.26839731159791
Lin37	0.0625188625527797	0.0712584836616355
Lin54	0.146273811890108	0.155179566386312
Lin7a	0.366571525086519	0.33284329577806
Lin7b	0.0661246001549828	0.0873935700529989
Lin7c	0.119285032796063	0.128195303308319
Lin9	0.127684629434087	0.114990957489716
Lingo1	0.249791939006257	0.232884328846124
Lingo2	0.48395390163158	0.729515702408832
Lingo3	0.0547532243498433	0.0604167411222859
Lingo4	0.0276258794832037	0.0636759759627976
Lipa	0.108385969355175	0.137477109639548
Lipc	0.0338198570751877	0.0256482723860478
Lipe	0.100882765362722	0.118316049727141
Lipf	0.00340465113863222	NA
Lipg	0.0445609206514495	0.0235582318451527
Liph	0.0238460461683181	0.0290023250645869
Lipi	0.012840727577682	0.0117766652020204
Lipk	0.010214427035104	0.0117766652020204
Lipm	0.00589709711163649	0.00961538461538462
Lipn	0.00761320788697256	0.0117766652020204
Lipt1	0.0237153560066248	0.0304191745035522
Lipt2	0.0136197886746149	0.0152043123112404
Litaf	0.120717819017098	0.159047192940791
Lix1	0.168779994684315	0.135962504056114
Lix1l	0.159731515710276	0.18482572588612
Llgl1	0.117706207299241	0.143590671204673
Llgl2	0.0199671283104734	0.0218098199860328
Llph	0.0413694084776105	0.0414454582110823
Lman1	0.155392233376494	0.164822512102314
Lman1l	0.0204604220067224	0.0218098199860328
Lman2	0.123499005859678	0.134632175958929
Lman2l	0.200209795932217	0.202947569404339
Lmbr1	0.320167734637647	0.389294030564549
Lmbr1l	0.133052542318656	0.117170225296075
Lmbrd1	0.285889597130491	0.318605573119632
Lmbrd2	0.23138780516956	0.243860619783001
Lmcd1	0.0753577022844828	0.084527272293512
Lmf1	0.198658500024081	0.264621516705746
Lmf2	0.0715779990672325	0.0704334367143796
Lmln	0.175536312696224	0.207934909567458
Lmna	0.0964961194501239	0.122796884067768
Lmnb1	0.235190786409747	0.221235605892388
Lmnb2	0.113585167880679	0.133870080318127
Lmo1	0.110030802726079	0.0952436233002218
Lmo2	0.067828623213629	0.0905339637837236
Lmo3	0.254045734460048	0.212508464575789
Lmo4	0.201307854666917	0.135737302570589
Lmo7	0.296476548115743	0.143500212704704
Lmod1	0.0186877253229548	0.021504630445456
Lmod2	0.00680942067691919	NA
Lmod3	0.0141174847876385	0.0166558746885991
Lmtk2	0.347482784008769	0.347291275130446
Lmtk3	0.291204633922585	0.30797121683569
Lmx1a	0.0491020236436283	0.0390208405082674
Lmx1b	0.0378052445274248	0.247358572567939
Lnpep	0.329319801384387	0.349427058524022
Lnx1	0.203753208386228	0.263804618681513
Lnx2	0.13691274379309	0.0918089977345124
Lonp1	0.116685525547976	0.139106487590555
Lonp2	0.28435461986821	0.321312071386174
Lonrf1	0.169500994026126	0.187852141512244
Lonrf2	0.274671657223193	0.307545190124878
Lonrf3	0.0959161984099129	0.110401923623826
Lox	0.0205350281728395	0.0218098199860328
Loxhd1	0.0283284943624143	0.0247417989270822
Loxl1	0.0550399766162498	0.0703442146045525
Loxl3	0.0652711886379798	0.0555117481940631
Loxl4	0.0140390382081975	0.0166558746885991
Lpar1	0.118146667569871	0.178912779499419
Lpar2	0.0474331653176497	0.0479322353081368
Lpar3	0.0343761194548536	0.0324307497138295
Lpar4	0.0377406116556807	0.0418004626439316
Lpar5	0.0183758796245213	0.0152043123112404
Lpar6	0.0445642034981494	0.0415895729203665
Lpcat1	0.197281158567179	0.21265917239066
Lpcat2	0.155594896467211	0.194384918382778
Lpcat3	0.193508972874723	0.195691638936653
Lpcat4	0.118719275922649	0.146284475632591
Lpgat1	0.314224405770176	0.345952917558096
Lpin1	0.195178607438077	0.253632646632143
Lpin2	0.167997416951755	0.170429724359483
Lpin3	0.0251528222352929	0.0254469755794763
Lpl	0.106282318122088	0.0340136054421769
Lpo	0.0249229975446621	0.0301074717379651
Lpp	0.396754606075151	0.373917918046502
Lpxn	0.0342901853248158	0.0432184175704663
Lrat	0.00761320788697256	0.0179908167467476
Lrba	0.438409800759039	0.519606950324963
Lrch1	0.437778787471231	0.486848347454088
Lrch2	0.246014012947243	0.249691338938031
Lrch3	0.39609322332112	0.45549878398119
Lrfn1	0.109360054583916	0.128005030314395
Lrfn2	0.411364128632292	0.450478212842969
Lrfn3	0.0690549651342108	0.0686731254090939
Lrfn4	0.0658649550653317	0.0525186898405694
Lrfn5	0.541365938251941	0.642352752953055
Lrg1	0.00761320788697256	NA
Lrguk	0.0982552231536116	0.103934233674225
Lrif1	0.180150047816066	0.185743141197629
Lrig1	0.242087173401832	0.282806072379474
Lrig2	0.301985895868714	0.357700897343707
Lrig3	0.113872768276256	0.132142376011033
Lrit1	0.00481493172198371	NA
Lrit2	0.00340465113863222	NA
Lrit3	0.0186877253229548	0.0235582318451527
Lrmp	0.0355253279564845	0.030545775873435
Lrp1	0.424077415667638	0.476647457795432
Lrp10	0.0721128979029515	0.0557603658369096
Lrp11	0.193645602079043	0.19731248523465
Lrp12	0.232631505175517	0.234171225548928
Lrp1b	0.589733537560652	0.76682401764394
Lrp2	0.0588963685153769	0.0989415878560002
Lrp2bp	0.03512488102347	0.0359991154611729
Lrp3	0.155279872222653	0.173420851378818
Lrp4	0.134183106744359	0.147377471611873
Lrp5	0.12432462091889	0.103466753524887
Lrp6	0.341275034353813	0.361409894919825
Lrp8	0.386567586180977	0.386063703442413
Lrpap1	0.155660796831431	0.163022920859025
Lrpprc	0.298779052918837	0.366678457601602
Lrr1	0.028086381155019	0.023802502726712
Lrrc1	0.198793515133496	0.260275296450509
Lrrc10	0.00589709711163649	NA
Lrrc10b	0.0251122783204766	0.0225547682155007
Lrrc14	0.0788872993631997	0.0875981204871799
Lrrc14b	0.0107670138845363	0.00961538461538462
Lrrc15	0.00761320788697256	0.00961538461538462
Lrrc17	0.0201461581234238	0.0281999381429958
Lrrc18	0.0195078757398482	0.0204006120275414
Lrrc19	0.0254862017054379	0.028856827723983
Lrrc2	0.0323652971293601	0.0425474914936869
Lrrc20	0.169119031471767	0.150247680575313
Lrrc23	0.0386709555756451	0.0369096807555386
Lrrc25	0.00982879901644583	NA
Lrrc26	0.00861343137177577	0.0135988359894568
Lrrc27	0.0576389167909934	0.0911342226933567
Lrrc28	0.260970499753732	0.270863543985517
Lrrc29	0.135925200156262	0.166520828444019
Lrrc3	0.0544738799104214	0.0601726952400735
Lrrc31	0.00340465113863222	NA
Lrrc32	0.0223533264640903	0.0257054969859568
Lrrc34	0.0234984835131488	0.0297837586495224
Lrrc36	0.0400288802367684	0.0392831038498584
Lrrc38	0.0205042903797315	0.0369096807555386
Lrrc39	0.0236647000111087	0.0179908167467476
Lrrc3b	0.241306340973686	0.31639516969688
Lrrc4	0.158096450224861	0.192665836337796
Lrrc40	0.1399769546245	0.138979768077665
Lrrc41	0.144588953485441	0.169421618003061
Lrrc42	0.133733066157636	0.157797169015626
Lrrc43	0.0527118668974255	0.0481229294013521
Lrrc45	0.163643937415344	0.212103660370292
Lrrc46	0.0160269336336393	0.0192334367747743
Lrrc47	0.0796715886475609	0.093991821557844
Lrrc49	0.348330605889161	0.378689380157414
Lrrc4b	0.248330091053971	0.27387770214724
Lrrc4c	0.634920878436753	0.666876430952014
Lrrc52	0.00794439063409038	0.00961538461538462
Lrrc55	0.0813606025084733	0.0788019407012299
Lrrc56	0.0602339724660153	0.0639242595513105
Lrrc57	0.0747133162160267	0.0851708653531635
Lrrc58	0.198701306302421	0.208720531031454
Lrrc59	0.0441644236661006	0.0439349626572822
Lrrc6	0.0738770055288022	0.0814393489754618
Lrrc61	0.0658909439480944	0.0763523141992818
Lrrc63	0.0202266150654687	0.0277666390765137
Lrrc66	0.0252730469605454	0.0254469755794763
Lrrc69	0.106279182254749	0.147668528845839
Lrrc7	0.724438327709477	0.701345727904896
Lrrc71	0.0317837790112639	0.0315783203569165
Lrrc72	0.00833989972832039	0.00679894651686529
Lrrc73	0.0434245666042992	0.0393166756987773
Lrrc8b	0.244102440791089	0.21800897546971
Lrrc8c	0.248229529604568	0.235865816211236
Lrrc8d	0.325913152979512	0.32094712879586
Lrrc8e	0.0166815399473685	0.0254469755794763
Lrrc9	0.123957742076692	0.132582577745704
Lrrcc1	0.226552153945479	0.283010963511054
Lrrd1	0.0246214769621751	0.0280431470571369
Lrrfip1	0.402810610463623	0.404422666676204
Lrrfip2	0.26484289719962	0.3362562251542
Lrriq1	0.105111135980199	0.0934319083033375
Lrriq3	0.0489575941330814	0.061983287836166
Lrriq4	0.00680942067691919	0.00961538461538462
Lrrk1	0.0861340553855175	0.0981122924702838
Lrrk2	0.180673762469756	0.188959756277828
Lrrn1	0.221960218474016	0.266553750467905
Lrrn2	0.329826098059679	0.315278609876755
Lrrn3	0.208958824944667	0.186872956291208
Lrrn4	0.0127399980227525	0.0254469755794763
Lrrn4cl	0.0140390382081975	0.0179908167467476
Lrrtm1	0.101884853200817	0.108055157447247
Lrrtm2	0.107128373876013	0.0829331473128867
Lrrtm3	0.487388630211694	0.526320183601918
Lrrtm4	0.488219168308801	0.622914552704617
Lrsam1	0.159406976813589	0.20142352651566
Lrtm1	0.0447694259136301	0.0362840710687158
Lrtm2	0.0855142046054346	0.122468535662409
Lrwd1	0.101350087967359	0.114375113481614
Lsamp	0.783315717377037	0.97662033981782
Lsg1	0.155311829045409	0.168724817646927
Lsm1	0.130488439262199	0.146555692314219
Lsm10	0.0255430642322654	0.0293463790681715
Lsm11	0.0961701371089918	0.114406775468917
Lsm12	0.145450791189682	0.15896644593078
Lsm14a	0.219199264227039	0.231946171549028
Lsm14b	0.129021911580381	0.12210724173789
Lsm2	0.058537706130919	0.0522938484115652
Lsm3	0.0640690758650048	0.0599229247892269
Lsm4	0.0621839568841879	0.0613039763464906
Lsm5	0.0547796972402865	0.062201134913839
Lsm6	0.0998432450624143	0.116045971491839
Lsm7	0.0899838157953868	0.101653166060393
Lsmem1	0.0459716405395877	0.0482462382661837
Lsp1	0.0343761194548536	0.0383900677905637
Lsr	0.0500444073461059	0.0442720479275866
Lss	0.183220269843365	0.240419240220513
Lst1	0.0437440477965976	0.0272052195500258
Lta	0.00340465113863222	0.00679894651686529
Lta4h	0.17786909564077	0.194281550433357
Ltb	0.00340465113863222	NA
Ltb4r1	0.0103875837741822	0.0117766652020204
Ltb4r2	0.00680942067691919	NA
Ltbp1	0.155077575973973	0.227304728498148
Ltbp2	0.122181745052737	0.0350009022571097
Ltbp3	0.102593184730128	0.172500424904424
Ltbp4	0.172282951792113	0.130628164319203
Ltbr	0.0352455825821787	0.0305417001191364
Ltc4s	0.0166815399473685	0.00961538461538462
Ltf	0.00481493172198371	0.0117766652020204
Ltk	0.0353803428088783	0.0479322353081368
Ltn1	0.242690094197841	0.265234880332582
Luc7l	0.30972016701241	0.328410171265843
Luc7l3	0.497249770703037	0.527799217354915
Lum	0.0136197886746149	0.00961538461538462
Lurap1	0.0921260843572251	0.0778267856730464
Lurap1l	0.138016254117071	0.185399023458978
Luzp1	0.244872266447405	0.321627249819546
Luzp2	0.451809252020377	0.594766916895609
Lxn	0.0591133466630045	0.0537122066364163
Ly6e	0.0913108046845456	0.0643268106336489
Ly6g5c	0.00340465113863222	0.00679894651686529
Ly6g6c	0.00761320788697256	0.00679894651686529
Ly6g6d	0.0137046638807671	0.0204006120275414
Ly6h	0.113245880203775	0.112175632843572
Ly6k	0.00340465113863222	NA
Ly86	0.0579980114134579	0.0704623626445732
Ly9	0.0096301983433204	0.0135988359894568
Ly96	0.0574420016532513	0.0795699129006484
Lyar	0.0764663108524486	0.0846434399843971
Lyg1	0.00481493172198371	0.00961538461538462
Lyg2	0.00680942067691919	0.00961538461538462
Lyl1	0.0166815399473686	0.015703067236176
Lyn	0.139779968977661	0.089591753140204
Lynx1	0.0670273129839813	0.108836089664454
Lypd1	0.158123186765015	0.156016588199122
Lypd2	0.00589709711163649	0.00912191262043974
Lypd3	0.00589709711163649	0.0117766652020204
Lypd4	0.00481493172198371	0.00679894651686529
Lypd6	0.171265861292017	0.161092981363453
Lypd6b	0.146373004821176	0.251768200037931
Lypd8	0.0090081734779661	0.00961538461538462
Lypla1	0.140377348257532	0.157954458272022
Lypla2	0.0737360200585256	0.0785477530013504
Lyplal1	0.0867741332235333	0.0908839922619675
Lyrm1	0.120204032988158	0.149854588313608
